,0
Ubn1_2,10
Ccdc134,10
Tmem106c,10
Zftraf1_3,10
Sharpin_3,10
Zfp385a_2,10
Phf20l1_2,10
Pcbp2_3,10
Gfus,10
Pcbp2_4,10
Sh3bp1_2,10
St13_4,10
Pcbp2_5,10
Ddx17,10
Zfp740_2,10
Larp4_2,10
Grina_2,10
Nudt16l1,10
Polr2f_2,10
Polr2f_3,10
Sharpin_4,10
Tfcp2_1,10
Rbx1_2,10
Srebf2_2,10
Dennd6b,10
Lmf2,10
Hnrnpa1_2,10
Ptp4a3_3,10
Gga1_2,10
Tfcp2_2,10
Naga_2,10
Polr2f_4,10
Grina_3,10
Mapk12,10
Apobec3_4,10
Nup50_2,10
Mcrs1,10
Pfkm,10
Hnrnpa1_3,10
Cacnb3,10
Ndufa6_2,10
Cep20,10
Itgb7_2,10
Ppl,10
Cyth4_2,10
Sec14l5,10
Espl1,10
Pacsin2,10
Litaf_2,10
Tmem276,10
Slc38a1_2,10
Faim2,10
Cpsf1_2,10
Krt80,10
Phf20l1_3,10
Rac2_2,10
Zfp7,10
Dnm1l,10
Slc52a2,10
Letmd1,10
Kansl2,10
Pcbp2_6,10
Tubgcp6_3,10
Nfam1_2,10
Cyth4_3,10
Alg10b,10
Dlg4,10
Fam120b_2,10
Lztr1_1,10
Eif2b5_2,10
Fam162a,10
Senp5,10
Snx4,10
Polr2h,10
Vmn2r100,10
Ttc3_2,10
Hspbap1,10
Ube2l3_2,10
Cd80,10
Cstdc4,10
Morf4l1-ps1,10
Lztr1_2,10
Senp2_2,10
Pi4ka_2,10
Ap3b1_2,10
Pi4ka_3,10
Ppp2r1a_2,10
D16Ertd472e,10
Ttc13,10
Ap2m1_5,10
Trmt2a,10
Rnaset2b_2,10
Tfb1m_2,10
Tbccd1,10
Scaf8_2,10
Gene_97,10
Ndufs4_4,10
Ubxn7_2,10
Kalrn,10
Cpox_2,10
Rsph3a,10
Itgb5_2,10
Senp2_3,10
Rnaset2b_3,10
Vmn2r97,10
Eny2_3,1
B230307C23Rik,10
Tra2b_3,10
Ess2,10
Dynlt1f_2,10
Vmn2r95,10
Psmb1_2,10
Top3b,10
Gm19000,10
Rsph3b_2,10
Tmem41a,10
Med15,10
Septin5,10
Dennd1c_2,10
Vapa_2,10
Aars2,10
Elob_2,10
Brwd1_2,10
Vmn2r63,10
Myl12a_2,10
Vmn1r227,10
Vmn1r229,10
Anks1,10
Xpo5_2,10
Memo1_2,10
Myl12b_3,10
Rpl10a_3,10
Ppp2r5d_2,9
Zfp53,10
Vmn2r25,10
Xdh,10
Ypel5_2,10
Vmn2r3,10
Vmn2r60,10
Micos13_2,10
Vmn2r73,10
Vmn2r76,10
Vmn2r124,10
Chaf1a_2,10
Sod2_2,10
Vmn2r69,10
Vmn2r59_1,10
Gm49909_1,10
Vmn2r108,10
Vmn2r23,10
Gm49909_2,10
Memo1_3,10
Rpl10a_4,10
Mea1_2,10
Vmn2r59_2,10
Gm7072,10
Cebpz_2,10
Memo1_4,10
Elob_3,10
Dennd1c_3,10
Gpr108_2,10
Elob_4,10
Ranbp3_2,10
Yju2_2,10
Vmn2r66,10
Vmn2r79,10
Map3k4,10
Vmn2r24,10
Qki_2,10
Ndufa11_2,10
Rpl10a_5,10
Heatr5b,10
Vmn1r224,10
Vmn2r53,10
Vmn2r11,10
Sod2_3,10
Nfkbie,10
Rpl10a_6,10
Klc4,10
Mpp7,10
Riok3_2,10
Gpx4-ps1,10
Npc1,10
1500011B03Rik_3,10
Thoc1,10
Riok3_3,10
Rnf138,10
Vmn2r113,10
Snrpd1_2,10
Pgp_2,10
Gfer,10
Tapbp_2,10
Wdr33_2,10
Wdr43_2,10
Rock1_2,10
Bin1_2,10
Thada_2,10
Vmn2r115,10
Rock1_3,10
Pim1_2,10
Vmn2r120,10
BC004004_1,10
Fam98a,10
Thumpd2,10
Rpsa-ps7,10
Rab18_2,10
Haao,10
Fgd2_2,10
Bin1_3,10
Zfand3_5,10
Colec12,10
Fgd2_3,10
BC004004_2,10
BC004004_3,10
Riok3_4,10
Riok3_5,10
Eml4,10
Fads1,10
Glo1_3,10
Csf2ra_2,10
Btbd9,10
Nt5c2_1,10
Hmgxb3,10
Ganab,10
Pold4_2,10
Antkmt,10
Abhd17b,10
Fam13b_2,10
Zmat2_2,10
Arl3_2,10
Sting1,10
H2-Eb1_1,10
Mrpl49_2,10
H2-Eb1_2,10
Ggnbp1,10
Ap5b1,10
H2-K2,10
Nt5c2_2,10
Akap8l_1,10
Rpusd1,10
Grk2_5,10
Kat5_1,10
H2-Eb1_3,10
Ehbp1l1_2,10
Fech_2,10
Atp5mk_2,10
Sf3b2_2,10
Ndst1_2,10
Dpcd_2,10
Sdhaf2,10
Pum3,10
Oga_2,10
Map3k11_2,10
Ergic1_2,10
Nsa2-ps1,10
Fam53c,10
Ctsf_2,10
Fech_3,10
Slc25a28_1,10
Sec11c_3,10
Matr3_2,10
Polr2g_2,10
Cuedc2_1,10
Ccdc88b_2,10
Gm7105,10
Akap8l_2,10
Vmn1r55,10
Cuedc2_2,10
Ndfip1_1,10
Akap8l_3,10
Apcdd1,10
Eef1a1-ps1,10
Ergic1_3,10
Gstp1_2,10
Pggt1b,10
H2-Eb1_4,10
Ube2d2a_2,10
Vmn1r60,10
Slc25a28_2,10
Papss2,10
Nfatc1_2,10
H2-DMa_1,10
Glo1_4,10
Fau_4,10
Stub1_1,10
Gm6813,10
Bbip1_2,10
Coro1b_2,10
Paip2_2,10
Rnaseh2c_3,10
Sipa1,4
U2af1_2,10
Akap8l_4,10
Sart1_2,10
H2-DMb2,10
Psmb8_2,10
Stub1_2,10
Haus1_2,10
Gm8934,10
Decr2,10
Ostf1_2,10
Rnf14,9
Gm5234,10
Dusp1_2,10
Twnk,10
Ostf1_3,10
Ubash3a,10
Arap3_2,10
Actr1a,10
Cbs,10
Csf2ra_3,10
Wdr7,10
Rhot1,10
Reep5_2,10
Gm6192,10
Mrpl11_2,10
Vmn1r168,10
Gene_98,10
Oga_3,10
Scyl1_2,10
Cuedc2_3,10
Glo1_5,10
Cyp4f17,10
Vmn1r207,10
Bbip1_3,10
H2-Ob_2,10
Kat5_2,10
Vmn1r88,10
Fhip2a,10
Gene_99,10
Ubxn1_2,10
Psmb9_2,10
Vps37c,10
Xpnpep1_1,10
Gm6789,10
Nfkb2,10
Ptar1,10
Ddb1_2,10
Ndufs8,10
Rela_2,10
Jakmip2,10
Nars1_2,10
H2-DMa_2,10
Bak1_2,10
Add3,10
Incenp_2,10
Pfdn1_2,10
Fech_4,10
Cyb561a3,10
Lars1,10
Bloc1s2_2,10
Tmem179b,10
Bbs1,10
Zfand5_2,10
Gm50139,10
Gene_100,10
Sf3b2_3,10
Carns1,10
Fau_5,10
Rpp30,10
Tm9sf3_2,10
Csnk1g3_2,10
Fech_5,10
Sart1_3,10
Xpnpep1_2,10
H2-K1_5,10
Ubxn1_3,10
Txnl1_2,10
Prdx5_4,10
Ndfip1_2,10
Fermt3_2,10
Cxxc1_2,10
Bad,10
Zfp869_1,10
Gnas_7,10
Dand5,10
Zfp869_2,10
Atp13a1_2,10
Zdhhc3_3,10
Cox14_2,10
Dlg2,10
Kcnab2,10
Rnf130_3,10
Ift46_3,10
Arhgef18_2,10
Tnk2,10
Lpin1,10
Fnbp4,10
Cacna2d4_2,10
Kctd11,10
Sacm1l,10
Emc10_3,10
Dmd,8
Gene_101,10
Ipo8,10
Mdh1_2,10
Gm53012,10
Gla,10
Lonrf1,10
Agap2,10
Arhgap39,10
Gm18236,10
Rapgef6,10
Acp2,10
Tacc2,10
Tmem94,10
Pou3f3,10
Ldhb,10
Tpgs1,10
Pdia6,10
Ccdc88a,10
Dnajc7_2,10
Ago1,10
Tpi1,10
Ranbp10,10
Psmc2_2,10
Dnajc7_3,10
Tctn2,10
Afg2b,10
Lin54_1,10
Lin54_2,10
Ahnak2,10
Rps6ka4,10
Atg4a_2,10
Atg4a_3,10
Ccdc82,10
Ppp2r3d_2,10
Klhl17,10
